Datum,Wochenmittel,Jahresgang,Anomalie
2000-04-13,5.557142857142858,7.935369522144524,-2.378226665001666
2000-04-20,9.785714285714286,8.980914286765794,0.8047999989484929
2000-04-27,15.014285714285714,10.027441121003713,4.986844593282001
2000-05-04,15.900000000000002,11.059073322965915,4.840926677034087
2000-05-11,16.057142857142857,12.060160154995929,3.996982702146928
2000-05-18,16.87142857142857,13.015514278670572,3.8559142927579977
2000-05-25,12.457142857142859,13.910642159636984,-1.4534993024941247
2000-06-01,12.700000000000003,14.731963946851977,-2.031963946851974
2000-06-08,14.457142857142857,15.467019490468733,-1.0098766333258755
2000-06-15,17.842857142857145,16.104657372904327,1.7381997699528178
2000-06-22,20.042857142857144,16.63520408532601,3.4076530575311352
2000-06-29,12.500000000000002,17.050610783005176,-4.550610783005174
2000-07-06,16.12857142857143,17.344575393135504,-1.2160039645640737
2000-07-13,14.071428571428573,17.512638222635786,-3.4412096512072132
2000-07-20,14.128571428571428,17.552249615485877,-3.423678186914449
2000-07-27,17.428571428571427,17.462808633176373,-0.034237204604945504
2000-08-03,16.9,17.24567217145674,-0.3456721714567408
2000-08-10,16.028571428571432,16.904134375073102,-0.8755629465016703
2000-08-17,18.8,16.44337666279158,2.356623337208422
2000-08-24,16.085714285714285,15.870389120870037,0.21532516484424846
2000-08-31,15.942857142857145,15.193864457506209,0.7489926853509363
2000-09-07,13.77142857142857,14.424066127063291,-0.6526375556347208
2000-09-14,16.085714285714285,13.57267262474067,2.513041660973615
2000-09-21,12.628571428571428,12.652600313872039,-0.02402888530061098
2000-09-28,13.242857142857142,11.677807473711379,1.565049669145763
2000-10-05,14.328571428571427,10.663082540468555,3.665488888102873
2000-10-12,9.757142857142858,9.623819754158042,0.1333231029848161
2000-10-19,10.928571428571429,8.575785614888833,2.352785813682596
2000-10-26,12.271428571428572,7.534879691652215,4.7365488797763575
2000-11-02,10.242857142857144,6.516893412341442,3.7259637305157014
2000-11-09,7.557142857142858,5.53727049436382,2.0198723627790383
2000-11-16,8.014285714285716,4.610872650316507,3.403413063969209
2000-11-23,6.3428571428571425,3.7517541231701355,2.591103019687007
2000-11-30,7.157142857142858,2.9729484714532255,4.184194385689633
2000-12-07,8.328571428571427,2.286270839087445,6.0423005894839825
2000-12-14,9.757142857142856,1.7021387096083735,8.055004147534483
2000-12-21,1.5285714285714285,1.2294138640827583,0.29915756448867015
2000-12-28,-2.042857142857143,0.8752679403549255,-2.9181250832120686
2001-01-04,1.7,0.881145149061247,0.818854850938753
2001-01-11,3.957142857142857,0.6484336986350101,3.3087091585078467
2001-01-18,-2.5714285714285716,0.5431151330989668,-3.1145437045275384
2001-01-25,1.8142857142857143,0.5667872246401657,1.2474984896455485
2001-02-01,1.9142857142857144,0.7190908475025619,1.1951948667831525
2001-02-08,1.9285714285714284,0.9977154262300836,0.9308560023413448
2001-02-15,3.871428571428571,1.3984339890608757,2.4729945823676953
2001-02-22,3.814285714285714,1.9151672946829565,1.8991184196027575
2001-03-01,-0.7857142857142857,2.540076059493823,-3.325790345208109
2001-03-08,1.2428571428571427,3.2636798861981218,-2.020822743340979
2001-03-15,7.328571428571428,4.075001089495384,3.2535703390760444
2001-03-22,0.42857142857142844,4.961731236899899,-4.53315980832847
2001-03-29,2.242857142857143,5.910417878126846,-3.667560735269703
2001-04-05,10.22857142857143,6.9066686302011675,3.321902798370262
2001-04-12,7.357142857142857,7.935369522144524,-0.578226665001667
2001-04-19,3.528571428571428,8.980914286765794,-5.452342858194365
2001-04-26,7.371428571428572,10.027441121003713,-2.6560125495751414
2001-05-03,12.185714285714285,11.059073322965915,1.12664096274837
2001-05-10,11.485714285714284,12.060160154995929,-0.5744458692816448
2001-05-17,15.585714285714284,13.015514278670572,2.570200007043711
2001-05-24,12.157142857142858,13.910642159636984,-1.7534993024941254
2001-05-31,14.557142857142859,14.731963946851977,-0.17482108970911803
2001-06-07,12.242857142857142,15.467019490468733,-3.224162347611591
2001-06-14,11.285714285714286,16.104657372904327,-4.818943087190041
2001-06-21,14.985714285714286,16.63520408532601,-1.6494897996117235
2001-06-28,15.885714285714284,17.050610783005176,-1.1648964972908917
2001-07-05,18.957142857142856,17.344575393135504,1.612567464007352
2001-07-12,19.357142857142858,17.512638222635786,1.8445046345070715
2001-07-19,15.871428571428572,17.552249615485877,-1.6808210440573053
2001-07-26,19.61428571428571,17.462808633176373,2.1514770811093378
2001-08-02,19.11428571428571,17.24567217145674,1.868613542828971
2001-08-09,17.142857142857142,16.904134375073102,0.23872276778404
2001-08-16,18.542857142857144,16.44337666279158,2.0994804800655658
2001-08-23,19.728571428571428,15.870389120870037,3.858182307701391
2001-08-30,18.942857142857143,15.193864457506209,3.7489926853509346
2001-09-06,14.585714285714287,14.424066127063291,0.1616481586509959
2001-09-13,12.742857142857144,13.57267262474067,-0.8298154818835268
2001-09-20,11.528571428571428,12.652600313872039,-1.1240288853006106
2001-09-27,11.985714285714284,11.677807473711379,0.30790681200290493
2001-10-04,14.628571428571428,10.663082540468555,3.9654888881028736
2001-10-11,13.828571428571427,9.623819754158042,4.2047516744133855
2001-10-18,14.22857142857143,8.575785614888833,5.652785813682597
2001-10-25,10.328571428571427,7.534879691652215,2.7936917369192127
2001-11-01,11.428571428571429,6.516893412341442,4.9116780162299865
2001-11-08,8.22857142857143,5.53727049436382,2.69130093420761
2001-11-15,2.857142857142857,4.610872650316507,-1.7537297931736497
2001-11-22,5.985714285714286,3.7517541231701355,2.2339601625441503
2001-11-29,3.6285714285714286,2.9729484714532255,0.6556229571182031
2001-12-06,4.0,2.286270839087445,1.7137291609125551
2001-12-13,0.9285714285714286,1.7021387096083735,-0.7735672810369449
2001-12-20,-0.2714285714285714,1.2294138640827583,-1.5008424355113297
2001-12-27,-0.20000000000000018,0.8752679403549255,-1.0752679403549257
2002-01-03,-1.1,0.881145149061247,-1.981145149061247
2002-01-10,-0.09999999999999991,0.6484336986350101,-0.74843369863501
2002-01-17,1.1714285714285713,0.5431151330989668,0.6283134383296045
2002-01-24,6.942857142857143,0.5667872246401657,6.376069918216977
2002-01-31,8.128571428571428,0.7190908475025619,7.409480581068866
2002-02-07,9.571428571428571,0.9977154262300836,8.573713145198488
2002-02-14,7.171428571428573,1.3984339890608757,5.772994582367697
2002-02-21,1.614285714285714,1.9151672946829565,-0.30088158039724244
2002-02-28,3.757142857142857,2.540076059493823,1.217066797649034
2002-03-07,5.028571428571428,3.2636798861981218,1.7648915423733058
2002-03-14,6.842857142857143,4.075001089495384,2.7678560533617595
2002-03-21,5.642857142857143,4.961731236899899,0.6811259059572441
2002-03-28,2.5857142857142854,5.910417878126846,-3.3247035924125603
2002-04-04,10.085714285714285,6.9066686302011675,3.179045655513118
2002-04-11,5.614285714285714,7.935369522144524,-2.32108380785881
2002-04-18,6.942857142857143,8.980914286765794,-2.0380571439086506
2002-04-25,10.785714285714286,10.027441121003713,0.7582731647105732
2002-05-02,9.428571428571429,11.059073322965915,-1.6305018943944862
2002-05-09,11.528571428571428,12.060160154995929,-0.5315887264245003
2002-05-16,14.671428571428573,13.015514278670572,1.6559142927580002
2002-05-23,15.885714285714284,13.910642159636984,1.9750721260773005
2002-05-30,14.62857142857143,14.731963946851977,-0.10339251828054685
2002-06-06,17.27142857142857,15.467019490468733,1.8044090809598359
2002-06-13,15.02857142857143,16.104657372904327,-1.0760859443328972
